,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
PV2016_3021_15A0891,22-Jan-2017,15:33:27,1,10.000000,967,142,0,5,52.7674,173.4704,15:33:36.470001 22-Jan-2017,FastGPS,52.7674,173.4704,,,1.3,-0.5,,,,15,27,10465,,,,22,19866,,,,1,22238,,,,16,15108,,,,11,15959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,22-Jan-2017,21:39:59,1,10.000000,969,142,0,8,52.7824,173.2444,21:40:07.520001 22-Jan-2017,FastGPS,52.7824,173.2444,,,8.9,-1.5,,,,15,23,27865,,,,7,2826,,,,22,32311,,,,2,14662,,,,3,24441,,,,17,10524,,,,6,13622,,,,9,24623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,23-Jan-2017,03:44:48,2,10.000000,971,142,0,4,52.8446,173.2349,07:04:45.030001 23-Jan-2017,FastGPS,52.8352,173.2060,,,0.2,-0.2,,,,15,13,21133,,,,18,29204,,,,28,31394,,,,15,21650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,23-Jan-2017,07:04:36,2,10.000000,972,,0,9,52.8446,173.2349,07:04:45.030001 23-Jan-2017,FastGPS,52.8446,173.2349,,,10.2,-1.0,,,,15,25,13067,,,,32,12791,,,,29,1399,,,,24,25232,,,,19,17465,,,,12,21450,,,,10,16279,,,,14,5261,,,,6,19636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,23-Jan-2017,13:27:02,1,10.000000,974,,0,9,52.7390,173.4588,13:27:12.06 23-Jan-2017,FastGPS,52.7390,173.4588,,,3.6,0.1,,,,15,21,21950,,,,10,15190,,,,4,27522,,,,26,28882,,,,7,1844,,,,18,28993,,,,16,25983,,,,27,26879,,,,8,29060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,23-Jan-2017,16:27:24,2,10.000000,975,,0,9,52.7399,173.4589,16:27:34.070001 23-Jan-2017,FastGPS,52.7399,173.4589,,,9.3,0.1,,,,15,8,15939,,,,10,28330,,,,27,3519,,,,14,27194,,,,22,3771,,,,32,636,,,,1,13466,,,,28,10817,,,,3,29586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,23-Jan-2017,19:31:42,1,10.000000,976,144,0,6,52.7655,173.4064,19:31:51.600001 23-Jan-2017,FastGPS,52.7655,173.4064,,,6.8,-0.4,,,,15,31,26593,,,,14,21953,,,,23,5851,,,,1,14244,,,,3,32216,,,,17,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,23-Jan-2017,22:32:00,1,10.000000,977,,1,9,52.8068,173.3028,22:32:08.620001 23-Jan-2017,FastGPS,52.8068,173.3028,,,3.7,-1.4,,,,15,9,5928,,,,23,11712,,,,6,6610,,,,7,30350,,,,5,18146,,,,2,30940,,,,19,776,,,,3,22344,,,,30,17945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,24-Jan-2017,05:00:00,2,10.000000,978,,0,9,52.8063,173.3028,05:00:08.640001 24-Jan-2017,FastGPS,52.8063,173.3028,,,15.8,-1.4,,,,15,24,10581,,,,12,31246,,,,13,9318,,,,20,3707,,,,19,4692,,,,15,1092,,,,17,22896,,,,18,27596,,,,28,16643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,24-Jan-2017,08:05:57,2,10.000000,979,,0,9,52.7268,173.4321,08:06:05.620001 24-Jan-2017,FastGPS,52.7268,173.4321,,,4.9,-1.4,,,,15,31,7641,,,,29,22260,,,,25,3378,,,,4,27974,,,,6,930,,,,12,13495,,,,32,29910,,,,2,17876,,,,14,20643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,24-Jan-2017,14:30:04,1,10.000000,981,145,0,8,52.7203,173.5143,14:30:13.090001 24-Jan-2017,FastGPS,52.7203,173.5143,,,6.7,-0.9,,,,15,27,15673,,,,21,31821,,,,8,1812,,,,11,31576,,,,30,19310,,,,18,11532,,,,7,31284,,,,10,18485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,25-Jan-2017,03:20:00,2,10.000000,985,148,1,5,52.8065,173.3036,03:20:09.780001 25-Jan-2017,FastGPS,52.8065,173.3036,,,1.0,-0.2,,,,15,28,10283,,,,18,31883,,,,15,23275,,,,13,30474,,,,30,11833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,25-Jan-2017,06:21:55,1,10.000000,986,,0,9,52.7778,173.3546,06:22:04.690001 25-Jan-2017,FastGPS,52.7778,173.3546,,,6.1,-0.3,,,,15,10,5891,,,,25,31394,,,,32,10384,,,,24,16207,,,,14,9986,,,,12,19062,,,,18,18126,,,,19,10210,,,,15,31415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,25-Jan-2017,15:53:03,2,11.000000,989,149,0,6,52.7293,173.4228,15:53:12.740001 25-Jan-2017,FastGPS,52.7293,173.4228,,,15.4,-1.3,,,,15,32,29130,,,,8,13532,,,,18,1547,,,,11,14072,,,,10,7908,,,,14,32443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,25-Jan-2017,18:56:59,1,11.000000,990,,0,9,52.7949,173.3354,18:57:09.240001 25-Jan-2017,FastGPS,52.7949,173.3354,,,2.9,-0.8,,,,15,31,24122,,,,14,22046,,,,22,14803,,,,3,28459,,,,17,535,,,,32,19080,,,,1,9350,,,,11,26203,,,,23,26065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,25-Jan-2017,21:57:06,1,11.000000,991,149,0,8,52.8062,173.3027,21:57:15.760001 25-Jan-2017,FastGPS,52.8062,173.3027,,,8.6,-1.2,,,,15,7,23596,,,,3,873,,,,9,10746,,,,23,22812,,,,6,6326,,,,5,31756,,,,19,18884,,,,2,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,26-Jan-2017,00:57:00,1,11.000000,992,149,1,8,52.8068,173.3030,00:57:09.740001 26-Jan-2017,FastGPS,52.8068,173.3030,,,10.2,-1.3,,,,15,13,1840,,,,2,28780,,,,5,7300,,,,30,25202,,,,28,23486,,,,20,13609,,,,15,12036,,,,7,25638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,26-Jan-2017,05:21:04,1,11.000000,993,149,0,7,52.8060,173.3029,05:21:14.280001 26-Jan-2017,FastGPS,52.8060,173.3029,,,8.1,-0.7,,,,15,10,21341,,,,32,11443,,,,18,1309,,,,12,3459,,,,17,22596,,,,24,15953,,,,15,25415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,26-Jan-2017,08:23:03,3,11.000000,994,149,0,8,52.7434,173.4614,08:23:13.280001 26-Jan-2017,FastGPS,52.7434,173.4614,,,7.8,-0.7,,,,15,4,77,,,,32,23568,,,,29,9745,,,,31,18135,,,,25,30013,,,,14,14525,,,,2,9799,,,,12,25411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,26-Jan-2017,11:27:41,1,11.000000,995,,0,9,52.6666,173.4803,11:27:51.270001 26-Jan-2017,FastGPS,52.6666,173.4803,,,3.4,-0.7,,,,15,27,24185,,,,23,10376,,,,9,19200,,,,26,24013,,,,31,1085,,,,21,25869,,,,16,5762,,,,4,15446,,,,5,11484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,27-Jan-2017,02:33:00,2,11.000000,1000,,0,9,52.8065,173.3029,02:33:09.850001 27-Jan-2017,FastGPS,52.8065,173.3029,,,5.8,-1.1,,,,15,20,14172,,,,28,11149,,,,15,29148,,,,5,18381,,,,13,32016,,,,30,7514,,,,21,849,,,,18,7688,,,,24,8155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,27-Jan-2017,05:33:58,1,11.000000,1001,149,0,8,52.8055,173.3033,05:34:07.350001 27-Jan-2017,FastGPS,52.8055,173.3033,,,18.0,-1.6,,,,15,10,4182,,,,24,9754,,,,32,14610,,,,18,23038,,,,15,22292,,,,12,20939,,,,25,947,,,,19,9177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,27-Jan-2017,11:39:30,1,11.000000,1003,,0,9,52.6562,173.4886,11:39:40.350001 27-Jan-2017,FastGPS,52.6562,173.4886,,,13.4,-0.6,,,,15,16,2593,,,,26,18758,,,,27,12773,,,,9,408,,,,4,22202,,,,31,23546,,,,21,32340,,,,20,27166,,,,23,28322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,27-Jan-2017,17:43:39,1,11.000000,1005,149,0,8,52.6757,173.4675,17:43:49.380001 27-Jan-2017,FastGPS,52.6757,173.4675,,,10.4,-0.6,,,,15,32,27639,,,,14,2130,,,,17,10763,,,,8,25412,,,,1,1753,,,,22,24385,,,,28,26500,,,,3,2344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,28-Jan-2017,09:07:48,1,11.000000,1010,150,0,7,52.7092,173.4465,09:07:57.930001 28-Jan-2017,FastGPS,52.7092,173.4465,,,2.3,-1.1,,,,15,26,18216,,,,4,28132,,,,14,1720,,,,23,27266,,,,32,3261,,,,6,181,,,,29,11289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,28-Jan-2017,12:09:38,1,11.000000,1011,150,0,6,52.7016,173.4456,12:09:47.960001 28-Jan-2017,FastGPS,52.7016,173.4456,,,10.4,-1.0,,,,15,31,4396,,,,27,7264,,,,4,22568,,,,21,4099,,,,26,30079,,,,18,28646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,28-Jan-2017,15:09:00,2,11.000000,1012,,0,9,52.6494,173.4887,15:09:09.970001 28-Jan-2017,FastGPS,52.6494,173.4887,,,5.9,-1.0,,,,15,8,26938,,,,16,27666,,,,27,23037,,,,1,2090,,,,10,11809,,,,30,34,,,,18,27279,,,,7,20887,,,,22,3420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,28-Jan-2017,18:09:59,3,11.000000,1013,,0,9,52.6497,173.4877,18:10:08.990001 28-Jan-2017,FastGPS,52.6497,173.4877,,,3.6,-1.0,,,,15,32,20481,,,,11,29679,,,,1,16338,,,,22,12198,,,,28,25520,,,,3,6096,,,,14,27542,,,,19,13591,,,,17,22594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,28-Jan-2017,21:10:36,3,11.000000,1014,150,0,8,52.7485,173.4004,21:10:46.470001 28-Jan-2017,FastGPS,52.7485,173.4004,,,11.2,-0.5,,,,15,22,10139,,,,23,30615,,,,3,7576,,,,17,21386,,,,9,9714,,,,2,20662,,,,6,2601,,,,19,31476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,29-Jan-2017,00:11:04,3,11.000000,1015,150,0,7,52.8084,173.3080,00:11:14.480001 29-Jan-2017,FastGPS,52.8084,173.3080,,,14.6,-0.5,,,,15,30,25520,,,,7,27886,,,,2,16817,,,,6,4760,,,,13,8104,,,,5,18430,,,,28,14728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,29-Jan-2017,03:11:00,2,11.000000,1016,,0,9,52.8083,173.3080,03:11:10.010001 29-Jan-2017,FastGPS,52.8083,173.3080,,,8.4,-1.0,,,,15,15,14508,,,,20,8459,,,,24,8853,,,,13,4106,,,,28,15506,,,,5,16134,,,,18,3230,,,,30,32625,,,,17,5618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,29-Jan-2017,18:27:48,1,11.000000,1021,150,0,6,52.7143,173.4278,18:27:58.540001 29-Jan-2017,FastGPS,52.7143,173.4278,,,10.3,-0.5,,,,15,23,12242,,,,11,18773,,,,14,24416,,,,3,29449,,,,19,31457,,,,17,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,29-Jan-2017,21:28:08,1,11.000000,1022,150,0,8,52.8089,173.3079,21:28:18.080001 29-Jan-2017,FastGPS,52.8089,173.3079,,,10.4,-0.9,,,,15,23,11446,,,,2,17573,,,,7,26048,,,,6,710,,,,26,4612,,,,9,26046,,,,19,30094,,,,17,16732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,30-Jan-2017,00:28:06,1,11.000000,1023,150,0,6,52.8064,173.3028,00:28:16.040001 30-Jan-2017,FastGPS,52.8064,173.3028,,,9.6,-1.0,,,,15,7,6144,,,,30,3369,,,,13,7505,,,,20,13434,,,,9,21374,,,,28,22184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,30-Jan-2017,03:28:04,1,11.000000,1024,150,1,7,52.8067,173.3031,03:28:14.090001 30-Jan-2017,FastGPS,52.8067,173.3031,,,5.1,-0.9,,,,15,15,1293,,,,13,6459,,,,17,27200,,,,28,14114,,,,24,27433,,,,10,15987,,,,19,16744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,30-Jan-2017,07:19:00,1,11.000000,1025,,0,9,52.8062,173.3020,07:19:10.100001 30-Jan-2017,FastGPS,52.8062,173.3020,,,2.4,-0.9,,,,15,6,10959,,,,12,14706,,,,25,27794,,,,2,14322,,,,32,9314,,,,19,29784,,,,14,7499,,,,24,29866,,,,31,3421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,30-Jan-2017,13:23:48,2,11.000000,1027,,0,9,52.7113,173.4498,13:23:58.600001 30-Jan-2017,FastGPS,52.7113,173.4498,,,9.4,-0.4,,,,15,7,17766,,,,10,407,,,,8,10323,,,,21,5133,,,,27,10985,,,,16,24553,,,,18,14981,,,,4,30221,,,,20,7317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,30-Jan-2017,19:32:40,1,11.000000,1029,,0,9,52.7255,173.4055,19:32:49.140001 30-Jan-2017,FastGPS,52.7255,173.4055,,,18.8,-1.9,,,,15,6,12590,,,,9,15488,,,,11,7088,,,,31,12116,,,,17,28420,,,,3,21874,,,,23,15804,,,,19,1995,,,,22,5572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,31-Jan-2017,01:32:00,1,11.000000,1031,150,1,6,52.8066,173.3022,01:32:10.140001 31-Jan-2017,FastGPS,52.8066,173.3022,,,6.6,-0.9,,,,15,15,15603,,,,21,19808,,,,28,11979,,,,5,411,,,,20,15221,,,,30,2364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,31-Jan-2017,07:28:35,1,11.000000,1032,,0,9,52.8070,173.3018,07:28:45.200001 31-Jan-2017,FastGPS,52.8070,173.3018,,,5.5,-0.8,,,,15,25,6030,,,,12,10714,,,,3,906,,,,31,19030,,,,32,21093,,,,24,3393,,,,14,22842,,,,22,14776,,,,6,10900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,31-Jan-2017,10:30:37,1,11.000000,1033,150,0,8,52.8064,173.3003,10:30:46.700001 31-Jan-2017,FastGPS,52.8064,173.3003,,,12.6,-1.3,,,,15,4,28305,,,,31,10101,,,,21,29096,,,,16,3825,,,,25,9403,,,,29,27112,,,,26,25314,,,,5,21659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,31-Jan-2017,13:30:00,3,11.000000,1034,,0,9,52.8163,173.2914,13:30:09.210001 31-Jan-2017,FastGPS,52.8163,173.2914,,,7.3,-1.8,,,,15,8,12523,,,,27,17443,,,,16,27553,,,,7,22051,,,,10,426,,,,30,29401,,,,11,14824,,,,26,428,,,,4,12157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,31-Jan-2017,16:30:41,1,11.000000,1035,150,0,8,52.8211,173.2842,16:30:51.740001 31-Jan-2017,FastGPS,52.8211,173.2842,,,10.1,-0.3,,,,15,1,1301,,,,10,153,,,,11,20201,,,,8,7057,,,,32,70,,,,28,4827,,,,27,17330,,,,17,14117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,31-Jan-2017,19:31:00,2,11.000000,1036,,0,9,52.8413,173.1994,19:31:10.270001 31-Jan-2017,FastGPS,52.8413,173.1994,,,19.1,-0.7,,,,15,17,2024,,,,6,32346,,,,9,1460,,,,23,28361,,,,22,6202,,,,19,11833,,,,1,1978,,,,3,25771,,,,31,20354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,31-Jan-2017,22:31:08,1,11.000000,1037,150,0,6,52.8390,173.1983,22:31:18.73 31-Jan-2017,FastGPS,52.8390,173.1983,,,1.9,-0.3,,,,15,9,30767,,,,29,4452,,,,7,30993,,,,2,2626,,,,5,20307,,,,16,22106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,01-Feb-2017,01:33:56,2,11.000000,1038,150,0,8,52.8358,173.1957,01:34:06.760001 01-Feb-2017,FastGPS,52.8358,173.1957,,,12.8,-0.2,,,,15,5,12854,,,,20,21581,,,,28,20800,,,,13,24057,,,,21,22573,,,,15,1267,,,,7,12645,,,,30,17073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,01-Feb-2017,04:36:52,2,11.000000,1039,150,0,8,52.8357,173.1955,04:37:02.26 01-Feb-2017,FastGPS,52.8357,173.1955,,,12.8,-0.7,,,,15,12,7474,,,,15,5295,,,,18,15305,,,,10,31776,,,,24,18588,,,,13,31946,,,,28,9064,,,,19,29180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,01-Feb-2017,07:52:46,2,11.000000,1040,151,0,8,52.8390,173.1988,07:52:56.3 01-Feb-2017,FastGPS,52.8390,173.1988,,,6.6,-0.7,,,,15,31,9522,,,,3,18434,,,,32,14621,,,,14,25150,,,,6,13253,,,,4,14952,,,,25,5441,,,,12,15498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,01-Feb-2017,10:55:41,2,11.000000,1041,151,0,4,52.8356,173.1901,04:02:14 01-Feb-2017,NP,,,,,,,,,,15,4,17765,,,,31,26425,,,,26,17408,,,,27,25770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,01-Feb-2017,13:57:41,1,11.000000,1042,151,0,8,52.8521,173.2178,13:57:51.800001 01-Feb-2017,FastGPS,52.8521,173.2178,,,7.0,-0.2,,,,15,10,13837,,,,21,28324,,,,18,7552,,,,16,11347,,,,27,11723,,,,8,3037,,,,30,18012,,,,26,14115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,01-Feb-2017,19:59:02,2,11.000000,1044,151,0,8,52.8383,173.1992,19:59:11.820001 01-Feb-2017,FastGPS,52.8383,173.1992,,,10.8,-1.2,,,,15,6,29693,,,,3,1619,,,,23,27419,,,,31,11182,,,,12,32634,,,,17,23435,,,,19,2036,,,,9,23940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,02-Feb-2017,05:19:11,3,11.000000,1047,152,0,8,52.8419,173.1998,05:19:20.360001 02-Feb-2017,FastGPS,52.8419,173.1998,,,4.9,-1.6,,,,15,15,14429,,,,12,13795,,,,25,14148,,,,18,28991,,,,10,22875,,,,24,2979,,,,32,20133,,,,19,11566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,02-Feb-2017,08:20:26,2,11.000000,1048,,0,9,52.8523,173.2144,08:20:35.870001 02-Feb-2017,FastGPS,52.8523,173.2144,,,5.6,-1.1,,,,15,12,15359,,,,25,28826,,,,2,3805,,,,14,5902,,,,31,11732,,,,29,4650,,,,32,20668,,,,4,31586,,,,26,16932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,02-Feb-2017,14:25:16,1,11.000000,1050,152,0,8,52.8379,173.2027,14:25:25.890001 02-Feb-2017,FastGPS,52.8379,173.2027,,,8.1,-1.1,,,,15,16,10315,,,,10,22453,,,,27,11457,,,,7,488,,,,1,7918,,,,11,10595,,,,18,28103,,,,8,7188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,02-Feb-2017,17:43:18,1,11.000000,1051,153,0,8,52.8517,173.2242,17:43:28.89 02-Feb-2017,FastGPS,52.8517,173.2242,,,9.3,-0.1,,,,15,23,5023,,,,11,1840,,,,8,2814,,,,14,20511,,,,3,15094,,,,1,11361,,,,28,31666,,,,32,27808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,02-Feb-2017,20:46:29,1,11.000000,1052,153,0,6,52.8401,173.2010,20:46:39.880001 02-Feb-2017,FastGPS,52.8401,173.2010,,,8.4,-0.1,,,,15,23,18110,,,,6,14410,,,,2,22212,,,,17,16527,,,,7,6479,,,,26,19202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,02-Feb-2017,23:51:53,1,11.000000,1053,153,0,7,52.8396,173.1982,23:52:03.42 02-Feb-2017,FastGPS,52.8396,173.1982,,,7.1,-0.6,,,,15,7,20453,,,,30,22774,,,,5,16035,,,,20,5756,,,,2,8726,,,,9,9363,,,,13,9186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,03-Feb-2017,02:52:00,1,11.000000,1054,,0,9,52.8375,173.2029,02:52:10.44 03-Feb-2017,FastGPS,52.8375,173.2029,,,3.1,-0.6,,,,15,13,18799,,,,15,215,,,,28,29692,,,,30,11767,,,,5,26419,,,,18,24090,,,,20,21657,,,,10,8034,,,,21,17544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,03-Feb-2017,05:57:22,1,11.000000,1055,153,0,6,52.8417,173.2030,05:57:32.44 03-Feb-2017,FastGPS,52.8417,173.2030,,,4.4,-0.6,,,,15,15,15783,,,,25,21663,,,,10,10572,,,,19,26714,,,,24,32300,,,,32,18381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,03-Feb-2017,12:38:14,3,11.000000,1057,155,0,7,52.8524,173.2263,12:38:24.980001 03-Feb-2017,FastGPS,52.8524,173.2263,,,11.1,-0.0,,,,15,16,25972,,,,7,26252,,,,8,16436,,,,27,17133,,,,18,15394,,,,26,2137,,,,21,27726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,03-Feb-2017,15:38:00,1,11.000000,1058,,0,9,52.8497,173.2242,15:38:09.480001 03-Feb-2017,FastGPS,52.8497,173.2242,,,10.1,-1.5,,,,15,22,7780,,,,1,20916,,,,11,15316,,,,8,6554,,,,32,6839,,,,28,23312,,,,3,20205,,,,27,5112,,,,14,29599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,03-Feb-2017,18:39:24,2,11.000000,1059,,0,9,52.8443,173.2030,18:39:33.490001 03-Feb-2017,FastGPS,52.8443,173.2030,,,5.5,-1.5,,,,15,6,12798,,,,23,22533,,,,19,11949,,,,11,1690,,,,31,26309,,,,3,18483,,,,17,19774,,,,22,8974,,,,1,16359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,03-Feb-2017,21:39:51,2,11.000000,1060,155,0,7,52.8376,173.2027,21:40:01.480001 03-Feb-2017,FastGPS,52.8376,173.2027,,,11.9,-0.5,,,,15,2,3958,,,,5,9351,,,,6,6447,,,,30,1876,,,,9,31629,,,,23,26585,,,,29,9464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,04-Feb-2017,00:40:00,1,11.000000,1061,155,1,8,52.8368,173.2000,00:40:10.490001 04-Feb-2017,FastGPS,52.8368,173.2000,,,5.8,-0.5,,,,15,30,7980,,,,5,17286,,,,15,20777,,,,7,19395,,,,13,19060,,,,20,9596,,,,9,29332,,,,21,5618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,04-Feb-2017,07:46:31,1,11.000000,1062,155,0,7,52.8377,173.2033,05:33:57 04-Feb-2017,SR,52.8377,173.2033,,,15811.4,-1.2,,,,15,31,2165,,,,25,10122,,,,14,29120,,,,6,10115,,,,4,14323,,,,3,19002,,,,32,3528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,04-Feb-2017,13:52:02,1,11.000000,1064,,0,9,52.8378,173.2029,13:52:13.040001 04-Feb-2017,FastGPS,52.8378,173.2029,,,8.7,0.0,,,,15,7,5957,,,,11,15051,,,,8,6646,,,,30,10722,,,,10,12470,,,,27,26395,,,,16,4080,,,,1,6332,,,,21,25352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
